0.09
0.08
0.07
0.08
0.05
0.06
0.05
0.05
0.06
0.06
0.06
0.07
0.06
0.07
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.07
0.07
0.07
0.07
0.06
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.07
0.09
0.09
0.1
0.09
0.09
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.11
0.1
0.11
0.11
0.13
0.15
0.19
0.17
0.19
0.2
0.19
0.2
0.19
0.19
0.23
0.26
0.39
0.34
0.24
0.21
0.24
0.22
0.27
0.28
0.28
0.27
0.22
0.23
0.27
0.28
0.28
0.28
0.29
0.28
0.28
0.28
0.28
0.28
0.27
0.23
0.21
0.23
0.25
0.25
0.2
0.19
0.2
0.23
0.24
0.2
0.2
0.23
0.22
0.23
0.25
0.24
0.25
0.24
0.24
0.24
0.27
0.24
0.25
0.25
0.25
0.25
0.26
0.26
0.28
0.3
0.3
0.3
0.3
0.3
0.29
0.3
0.3
0.3
0.32
0.32
0.32
0.33
0.33
0.32
0.32
0.4
0.39
0.39
0.35
0.31
0.31
0.39
0.42
0.44
0.44
0.42
0.41
0.42
0.42
0.45
0.44
0.48
0.52
0.7
0.72
0.69
0.81
0.92
0.9
0.89
0.92
1.09
0.98
1.07
1.08
1.05
1.07
1.05
1.04
1.04
0.9
0.95
0.85
0.83
0.87
0.9
1
0.91
0.96
0.89
0.86
0.92
0.94
0.94
0.9
0.91
0.9
0.88
0.87
0.86
0.93
0.88
0.92
0.89
0.89
0.87
0.86
0.83
0.82
0.76
0.74
0.76
0.81
0.85
0.87
0.88
0.86
0.82
0.8
0.79
0.79
0.78
0.77
0.78
0.78
0.68
0.71
0.74
0.75
0.75
0.73
0.74
0.77
0.86
0.92
1
0.99
1.05
1.11
1.16
1.2
1.14
1.21
1.41
1.7
1.63
1.56
1.79
1.9
2.21
2.88
3.5
3.03
3.2
3.41
3.41
3.33
3.45
3.64
3.87
3.8
5.81
5.5
6.3
8.2
7.2
6.99
8.03
7.19
6.88
6.8
5.59
6.12
6.69
7.15
7.42
8.4
8.8
8.5
8.3
8.43
8.8
8.74
9.57
10.6
14.29
18.89
16.7
18.55
23.92
29.6
28.92
23.95
14.65
18.55
19.84
19.28
19.49
17
15.68
16.89
17.51
17.51
17.51
17.51
17.51
17.51
17.51
16.45
16.75
16.95
16.84
16.1
15.4
15.4
15.44
13.86
12.91
14.78
14.78
14.31
14.38
14.9
14.21
14.01
13.95
13.99
13.81
13.72
13.16
13.48
13.85
13.69
13.61
13.7
13.68
13.98
14.05
13.88
13.94
13.49
13.5
13.53
13.35
13.09
12.05
9.26
10.75
9.8
6.55
7.9
7.8
9.99
9.98
9.46
9.46
10.13
10.8
11.15
10.96
10.95
10.83
11.65
11.45
11.31
10.89
10.94
10.85
9.66
8.18
8.59
9.07
8.97
8.79
8.2
8.21
8.64
8.48
8.18
7.61
6.86
7.19
6.53
5.03
4.77
5.86
6.08
5.8
5.62
4.84
4.82
4.77
5.2
5.46
6.11
5.61
5.43
5.55
5.47
5.33
4.87
4.92
4.77
4.78
5.14
5.03
5.03
5.02
4.96
4.87
